account_id,user_id,bank_id,account_number,account_type,balance,account_status,opening_date
ACC03597,U01018,B030,841961757112,Savings,233227,Active,7/24/2011
ACC03598,U01260,B030,676274813758,Savings,485643,Active,4/18/2022
ACC03599,U03394,B001,146305054932,Savings,228126,Active,4/2/2017
ACC03600,U04169,B016,360011880232,Savings,333661,Active,8/4/2018
ACC03601,U00477,B015,236480349637,Savings,383448,Active,6/29/2020
ACC03602,U01823,B017,785722189726,Savings,422527,Active,4/7/2012
ACC03603,U02311,B008,465700503223,Savings,283396,Active,8/25/2013
ACC03604,U01834,B005,113591923526,Savings,227770,Active,5/18/2010
ACC03605,U02484,B014,686020453642,Savings,152761,Active,2/14/2017
ACC03606,U01262,B017,442926921958,Savings,14493,Active,10/15/2015
ACC03607,U00013,B021,811850394789,Savings,431355,Active,7/19/2014
ACC03608,U03131,B007,656124304780,Savings,447592,Active,10/22/2012
ACC03609,U01913,B030,232314042346,Current,57075,Active,5/9/2010
ACC03610,U03447,B003,151037872768,Savings,177798,Active,12/19/2014
ACC03611,U02233,B022,292976820794,Savings,393591,Active,2/28/2013
ACC03612,U03217,B021,540522715917,Savings,413181,Active,7/16/2016
ACC03613,U00191,B015,689765495841,Savings,252925,Active,3/17/2017
ACC03614,U02810,B008,291490506603,Savings,359171,Active,9/3/2018
ACC03615,U00826,B022,710446237106,Savings,278454,Active,4/25/2023
ACC03616,U02623,B019,124860757641,Savings,421570,Active,9/20/2012
ACC03617,U02808,B029,341877093477,Savings,81329,Active,10/20/2019
ACC03618,U01837,B016,178517031269,Savings,103662,Active,3/10/2010
ACC03619,U00959,B016,730007308420,Savings,142056,Active,1/1/2015
ACC03620,U04735,B030,863562679468,Savings,217318,Active,4/5/2017
ACC03621,U03344,B018,377973714127,Savings,239688,Active,10/3/2012
ACC03622,U03218,B025,692954505443,Savings,342623,Active,9/18/2010
ACC03623,U01038,B014,495978499687,Savings,264415,Active,5/3/2024
ACC03624,U04910,B002,457861550802,Savings,19956,Active,11/12/2014
ACC03625,U02645,B003,659575084322,Savings,81286,Active,10/4/2011
ACC03626,U00307,B016,587356418335,Savings,461249,Active,9/5/2019
ACC03627,U01471,B026,691715681077,Savings,129764,Active,4/21/2015
ACC03628,U01564,B004,901593908901,Savings,20215,Active,1/7/2018
ACC03629,U04536,B028,654497377992,Savings,218529,Active,11/20/2016
ACC03630,U00290,B029,767620936352,Savings,373209,Active,4/23/2014
ACC03631,U03338,B012,783985960200,Savings,369390,Active,7/16/2015
ACC03632,U02196,B017,223303301515,Savings,470173,Active,4/18/2010
ACC03633,U00455,B020,349495085547,Savings,121572,Active,2/15/2017
ACC03634,U04941,B021,739727175390,Savings,192491,Active,2/22/2011
ACC03635,U02443,B022,584627346695,Savings,158179,Active,4/19/2011
ACC03636,U01698,B023,250437472151,Savings,147435,Active,3/10/2011
ACC03637,U01287,B026,448848627654,Savings,448382,Active,9/9/2016
ACC03638,U01471,B008,461749150962,Savings,171641,Active,9/30/2020
ACC03639,U01693,B009,800202336275,Savings,264141,Active,2/7/2014
ACC03640,U04067,B024,947936992803,Current,430468,Active,12/30/2018
ACC03641,U04090,B016,785863991448,Savings,42982,Active,10/16/2014
ACC03642,U03674,B024,176882142153,Savings,302049,Active,12/25/2017
ACC03643,U01852,B007,514600771784,Savings,422213,Active,7/19/2011
ACC03644,U03417,B001,997589971451,Savings,371945,Active,8/31/2019
ACC03645,U01276,B021,949103225215,Savings,308580,Active,4/27/2023
ACC03646,U03153,B014,590988213236,Savings,492945,Active,3/5/2014
ACC03647,U04314,B010,189849821953,Savings,22394,Active,5/10/2010
ACC03648,U03973,B018,161179420807,Savings,422334,Active,6/18/2020
ACC03649,U01939,B023,195900707664,Savings,283533,Active,7/9/2017
ACC03650,U04076,B020,291757069355,Savings,416677,Active,9/5/2011
ACC03651,U00181,B029,786816387211,Savings,480784,Active,9/4/2012
ACC03652,U00225,B001,696249777268,Savings,271100,Active,1/24/2010
ACC03653,U00338,B022,844546778525,Savings,417131,Active,10/23/2010
ACC03654,U02817,B004,960893661387,Savings,397797,Active,1/7/2023
ACC03655,U01831,B020,532270000797,Savings,392544,Active,6/16/2014
ACC03656,U01347,B019,713576316317,Savings,55155,Active,5/26/2023
ACC03657,U00681,B020,100300101662,Savings,406609,Active,2/28/2024
ACC03658,U01599,B001,201307096312,Savings,235599,Active,5/22/2016
ACC03659,U04028,B021,464467639029,Savings,272051,Active,6/23/2017
ACC03660,U01340,B006,409848704759,Savings,191821,Active,10/23/2018
ACC03661,U04680,B001,362466071972,Savings,262112,Active,1/10/2016
ACC03662,U02293,B018,491265551816,Savings,283958,Active,12/3/2012
ACC03663,U02839,B014,945938993319,Savings,405805,Active,1/1/2016
ACC03664,U02279,B017,969895877599,Savings,354924,Active,4/20/2020
ACC03665,U01744,B003,350208427049,Savings,431733,Active,8/27/2016
ACC03666,U03218,B025,659959366902,Savings,495389,Active,9/19/2022
ACC03667,U01089,B030,815375248153,Savings,67342,Active,3/31/2014
ACC03668,U02051,B028,153342084073,Savings,236354,Active,1/9/2014
ACC03669,U01605,B010,734855180195,Savings,458174,Active,1/11/2010
ACC03670,U04800,B026,678217324248,Savings,20982,Active,12/31/2012
ACC03671,U01448,B013,922699735244,Savings,292306,Active,3/16/2014
ACC03672,U01636,B011,236931513077,Savings,211009,Active,5/4/2022
ACC03673,U02496,B027,552796340375,Savings,845,Active,3/8/2018
ACC03674,U03762,B005,554368263668,Savings,67996,Active,7/13/2024
ACC03675,U02082,B022,187577609693,Savings,167952,Active,1/7/2015
ACC03676,U04150,B027,331696908460,Savings,417273,Active,3/14/2017
ACC03677,U00698,B030,176629547633,Current,190459,Active,6/4/2012
ACC03678,U00330,B022,584149114410,Savings,489201,Active,4/30/2018
ACC03679,U04614,B029,112115122165,Current,153120,Active,10/23/2018
ACC03680,U04319,B020,271778390693,Savings,19051,Active,9/25/2013
ACC03681,U03788,B008,916069093338,Savings,416364,Active,3/21/2019
ACC03682,U03766,B026,873469873245,Savings,29464,Active,11/23/2016
ACC03683,U04702,B026,523035579300,Savings,89990,Active,5/22/2010
ACC03684,U04595,B024,949670136916,Savings,54978,Active,5/21/2013
ACC03685,U04994,B018,729595409890,Savings,224272,Active,11/21/2013
ACC03686,U03051,B015,207723014796,Savings,402723,Active,11/11/2017
ACC03687,U04671,B005,650089536996,Savings,402996,Active,4/10/2019
ACC03688,U02280,B028,126115440851,Savings,36213,Active,9/17/2019
ACC03689,U00196,B012,763654490217,Savings,499744,Active,3/26/2017
ACC03690,U02232,B011,317622450687,Savings,267418,Active,1/13/2014
ACC03691,U00386,B004,450180718393,Savings,70346,Active,3/3/2012
ACC03692,U04302,B003,265324634356,Savings,176505,Active,5/17/2016
ACC03693,U01484,B007,991113740541,Savings,222073,Active,6/28/2021
ACC03694,U04980,B024,453875553428,Savings,137264,Active,2/19/2013
ACC03695,U04553,B016,930300233040,Savings,267084,Active,11/4/2013
ACC03696,U03858,B007,344779793150,Savings,67128,Active,6/18/2011
ACC03697,U02550,B025,152667060684,Savings,211936,Active,10/20/2015
ACC03698,U03269,B018,367482395555,Savings,384975,Active,9/15/2017
ACC03699,U01780,B030,143034735709,Savings,384391,Active,4/19/2014
ACC03700,U03708,B007,194257040996,Savings,489983,Active,8/2/2010
ACC03701,U04912,B015,470006759562,Savings,287642,Active,3/22/2012
ACC03702,U00651,B014,360798034856,Savings,21017,Active,7/1/2011
ACC03703,U03717,B016,234127240434,Savings,177755,Active,5/8/2013
ACC03704,U02848,B020,624763060885,Savings,282424,Active,5/22/2021
ACC03705,U03912,B002,156097330496,Savings,417903,Active,7/17/2013
ACC03706,U03643,B029,916867379828,Savings,36738,Active,1/2/2011
ACC03707,U04778,B028,654554065324,Savings,104702,Active,6/10/2016
ACC03708,U03564,B007,329952474325,Savings,55068,Active,2/19/2010
ACC03709,U00403,B005,480909871111,Savings,401338,Active,12/25/2010
ACC03710,U03066,B006,287512287090,Savings,458369,Active,10/11/2010
ACC03711,U00345,B026,715420646010,Savings,100182,Active,10/8/2014
ACC03712,U04793,B017,962151036995,Savings,463986,Active,5/5/2019
ACC03713,U04005,B002,166641861792,Savings,185974,Active,6/10/2021
ACC03714,U00756,B009,987311054349,Savings,140108,Active,11/1/2015
ACC03715,U02530,B007,975849379988,Savings,72755,Active,2/10/2018
ACC03716,U03428,B004,447889815271,Savings,52713,Active,2/7/2010
ACC03717,U02152,B016,687159569812,Savings,145750,Inactive,4/2/2017
ACC03718,U03841,B018,287414103988,Savings,490392,Active,7/3/2010
ACC03719,U00431,B002,540264749183,Savings,271565,Active,7/8/2010
ACC03720,U00278,B021,474877120636,Current,413427,Active,9/1/2012
ACC03721,U02719,B025,859078184528,Savings,496831,Active,12/16/2013
ACC03722,U04073,B019,289590001797,Savings,441796,Active,8/14/2019
ACC03723,U04300,B019,289626248230,Savings,130643,Active,2/14/2017
ACC03724,U04334,B016,499579442389,Savings,415304,Active,6/8/2015
ACC03725,U04819,B014,348522928480,Savings,268186,Active,7/19/2013
ACC03726,U04789,B027,638328405151,Savings,245070,Active,1/7/2016
ACC03727,U03738,B012,200914291286,Savings,304167,Active,9/29/2017
ACC03728,U04103,B003,295683109041,Savings,293724,Active,5/21/2018
ACC03729,U01186,B005,500256036918,Current,245396,Active,5/4/2016
ACC03730,U00797,B025,461877656887,Savings,88999,Active,2/22/2014
ACC03731,U00264,B023,971983379538,Savings,296909,Active,11/17/2015
ACC03732,U01332,B010,179089796632,Savings,180745,Active,5/5/2018
ACC03733,U04323,B023,176915980674,Savings,431381,Active,3/24/2016
ACC03734,U00013,B008,168167448645,Savings,77912,Active,11/25/2010
ACC03735,U00891,B025,748317685429,Savings,190859,Active,4/28/2017
ACC03736,U04881,B025,193468991203,Savings,366560,Active,4/12/2018
ACC03737,U04563,B002,534646081411,Savings,149111,Active,7/7/2014
ACC03738,U02696,B016,582799638791,Savings,458329,Active,1/21/2018
ACC03739,U04418,B027,779213895812,Savings,107257,Active,12/18/2019
ACC03740,U04229,B002,580660259057,Savings,119755,Active,6/27/2015
ACC03741,U03638,B005,604180489314,Savings,64052,Active,9/23/2021
ACC03742,U00206,B030,415955000926,Current,146815,Active,12/28/2018
ACC03743,U00820,B025,453075155585,Savings,90198,Active,11/21/2010
ACC03744,U03751,B027,436453291729,Savings,452536,Active,11/4/2015
ACC03745,U03805,B030,229925553052,Savings,57424,Active,7/6/2020
ACC03746,U00224,B012,330564214206,Current,284122,Active,5/2/2017
ACC03747,U04982,B021,466749926809,Savings,302614,Active,10/11/2020
ACC03748,U03033,B029,179934484211,Savings,346867,Active,2/9/2020
ACC03749,U03911,B014,145473668059,Savings,172994,Active,5/25/2016
ACC03750,U00041,B020,403114196270,Savings,131826,Active,11/7/2012
ACC03751,U02419,B020,608818821894,Savings,418314,Active,6/19/2017
ACC03752,U04966,B002,370371100513,Savings,366621,Active,1/11/2022
ACC03753,U01869,B017,199105801662,Savings,461702,Active,9/1/2016
ACC03754,U04804,B007,204800368015,Savings,211219,Active,12/10/2014
ACC03755,U04069,B030,855849392547,Savings,148990,Active,9/16/2016
ACC03756,U01614,B013,205256815498,Savings,82216,Active,8/2/2011
ACC03757,U03474,B030,306472503766,Savings,443639,Active,8/19/2013
ACC03758,U02973,B025,321954695098,Savings,273703,Active,5/1/2011
ACC03759,U03560,B024,678816693251,Savings,402720,Active,2/14/2013
ACC03760,U02397,B020,915580451467,Savings,373922,Active,1/22/2016
ACC03761,U03098,B022,728596623602,Savings,316466,Active,2/6/2010
ACC03762,U04211,B029,228362485159,Savings,48761,Active,5/27/2010
ACC03763,U02855,B014,289244404578,Savings,397723,Active,7/24/2014
ACC03764,U04786,B018,313289004271,Savings,317163,Active,6/21/2019
ACC03765,U00987,B006,676304252139,Savings,461406,Active,7/6/2011
ACC03766,U00340,B026,674381488083,Savings,56408,Active,8/7/2018
ACC03767,U03315,B012,397352546625,Savings,44235,Active,7/17/2010
ACC03768,U00825,B009,180453759422,Savings,332306,Active,10/13/2015
ACC03769,U01844,B014,889644649731,Savings,80143,Active,1/22/2010
ACC03770,U04544,B015,630119089941,Savings,256242,Active,4/6/2019
ACC03771,U03707,B016,452169968116,Savings,177964,Active,2/22/2017
ACC03772,U01352,B025,943068009202,Savings,171488,Active,2/26/2017
ACC03773,U01871,B001,840861774302,Savings,96825,Active,2/13/2011
ACC03774,U00047,B001,432703120461,Savings,262853,Active,4/30/2012
ACC03775,U03190,B007,738069866272,Savings,289925,Active,4/5/2011
ACC03776,U04031,B005,155041789576,Savings,223977,Active,7/20/2023
ACC03777,U00242,B001,992095168944,Savings,372700,Active,1/20/2015
ACC03778,U03138,B011,956561641877,Savings,327301,Active,10/24/2020
ACC03779,U01291,B004,426404653215,Savings,156332,Active,8/6/2016
ACC03780,U02444,B014,920783063846,Savings,267954,Active,3/17/2023
ACC03781,U03207,B006,677549866106,Savings,248298,Active,11/16/2012
ACC03782,U03085,B028,442928400807,Savings,365255,Active,10/30/2013
ACC03783,U03934,B012,663485629129,Savings,326808,Active,1/13/2014
ACC03784,U04912,B028,886015967730,Savings,121700,Active,1/21/2010
ACC03785,U00046,B009,590450758508,Current,334828,Active,6/11/2024
ACC03786,U03195,B007,173223670522,Savings,109611,Active,1/25/2010
ACC03787,U03847,B003,753007449313,Savings,499946,Active,7/21/2016
ACC03788,U00728,B001,320152571078,Current,287592,Active,2/1/2010
ACC03789,U02033,B017,514746413397,Savings,468321,Active,9/22/2010
ACC03790,U00790,B012,912979082835,Savings,414903,Active,9/17/2010
ACC03791,U02456,B020,557032804497,Savings,148723,Active,10/25/2014
ACC03792,U01293,B026,857413639673,Savings,426535,Active,10/19/2010
ACC03793,U01661,B010,406095769686,Savings,410811,Active,2/12/2012
ACC03794,U03805,B011,483905055292,Savings,169491,Active,7/2/2017
ACC03795,U02070,B028,737142518205,Savings,499220,Active,10/20/2015
ACC03796,U00664,B002,665589280245,Savings,453145,Active,2/27/2016
ACC03797,U04444,B006,920749521584,Savings,366352,Active,7/14/2012
ACC03798,U04258,B027,604882219691,Savings,380202,Active,8/26/2015
ACC03799,U01116,B016,654464095125,Savings,368996,Active,9/20/2020
ACC03800,U02891,B025,778078540095,Savings,323267,Active,6/26/2020
ACC03801,U00673,B019,895313758996,Savings,197027,Active,11/29/2022
ACC03802,U01267,B015,238496395493,Savings,220547,Active,2/27/2022
ACC03803,U01177,B021,604735059453,Savings,486983,Active,11/14/2012
ACC03804,U01686,B005,916807549997,Savings,169005,Active,1/31/2011
ACC03805,U04719,B027,568402588468,Savings,481526,Active,7/1/2017
ACC03806,U03483,B011,130500185525,Savings,425752,Active,1/29/2011
ACC03807,U01673,B027,497305131946,Savings,488084,Active,3/10/2023
ACC03808,U04248,B027,548188196793,Savings,298124,Active,8/25/2013
ACC03809,U03534,B022,259132570910,Savings,484100,Active,9/2/2016
ACC03810,U04571,B027,650901373996,Savings,288490,Active,5/29/2014
ACC03811,U03640,B025,355740861603,Savings,276166,Active,3/7/2013
ACC03812,U03882,B019,705090727561,Savings,465297,Active,6/2/2017
ACC03813,U03407,B005,257547227442,Savings,250619,Active,9/12/2015
ACC03814,U04602,B028,573555428571,Savings,422094,Active,6/8/2020
ACC03815,U02194,B025,956499775146,Savings,228342,Active,4/13/2023
ACC03816,U01104,B026,500479415557,Savings,140392,Active,7/20/2016
ACC03817,U04594,B012,908174601022,Savings,450095,Active,12/1/2019
ACC03818,U03946,B012,860162745144,Savings,12683,Active,2/4/2020
ACC03819,U04738,B030,799874005743,Savings,486020,Active,3/8/2016
ACC03820,U03444,B022,811403887696,Savings,468135,Active,3/4/2013
ACC03821,U02480,B001,765290675622,Savings,128476,Active,11/22/2011
ACC03822,U03073,B022,939416807883,Current,200154,Active,2/14/2011
ACC03823,U01017,B022,395812518024,Savings,157968,Active,10/2/2011
ACC03824,U03764,B008,328238358660,Savings,360658,Active,7/1/2020
ACC03825,U00137,B017,572743529343,Savings,250420,Active,11/27/2016
ACC03826,U04447,B017,763745961064,Savings,470551,Active,9/7/2015
ACC03827,U02952,B020,494997229944,Savings,12365,Active,10/19/2024
ACC03828,U02676,B005,618500495736,Savings,311288,Active,6/20/2015
ACC03829,U00422,B004,521026528961,Savings,124411,Active,10/10/2018
ACC03830,U04522,B020,745501325512,Savings,79699,Active,8/16/2019
ACC03831,U01039,B010,217771083576,Savings,356031,Active,12/24/2011
ACC03832,U04393,B001,471048960052,Savings,83973,Active,6/27/2010
ACC03833,U04235,B026,963847784286,Savings,363571,Active,2/23/2016
ACC03834,U04239,B012,788884955805,Savings,55453,Active,2/17/2011
ACC03835,U03852,B024,701883859809,Savings,17219,Active,10/7/2018
ACC03836,U00854,B025,739642444712,Savings,217321,Active,12/2/2020
ACC03837,U01850,B015,749417908136,Savings,47639,Active,8/10/2013
ACC03838,U04271,B011,447041748738,Savings,471316,Active,1/19/2017
ACC03839,U01205,B010,699889665387,Savings,175936,Active,2/18/2016
ACC03840,U01821,B005,147025636529,Savings,220611,Active,6/14/2020
ACC03841,U04552,B018,999089553043,Savings,56799,Active,3/14/2016
ACC03842,U01415,B012,811978113071,Savings,140103,Active,10/8/2011
ACC03843,U04395,B001,695138484354,Savings,138982,Active,6/25/2010
ACC03844,U01538,B030,240585296020,Current,486169,Active,1/5/2011
ACC03845,U00973,B011,897311685650,Savings,421278,Active,2/1/2017
ACC03846,U00819,B021,700046157646,Savings,397032,Active,1/13/2010
ACC03847,U00724,B010,577408981235,Current,240430,Active,12/31/2014
ACC03848,U02405,B006,892211961671,Savings,185199,Active,12/11/2017
ACC03849,U04279,B019,931139269024,Savings,398000,Active,8/26/2011
ACC03850,U01234,B021,734021845492,Savings,452433,Active,2/3/2015
ACC03851,U02205,B007,616255571229,Savings,414509,Active,4/27/2011
ACC03852,U01068,B029,557609930581,Current,29730,Active,10/9/2019
ACC03853,U00035,B005,299080711843,Savings,251111,Active,8/14/2016
ACC03854,U03470,B029,909927280696,Savings,428684,Active,11/10/2015
ACC03855,U04065,B019,991663736070,Savings,301788,Active,2/14/2011
ACC03856,U03832,B029,488321020924,Savings,334761,Active,8/24/2019
ACC03857,U00598,B004,774812253380,Savings,51368,Active,1/19/2014
ACC03858,U01803,B023,240728920824,Savings,315122,Active,7/23/2018
ACC03859,U03052,B006,338595015412,Savings,498697,Active,11/5/2014
ACC03860,U02412,B030,415803100731,Savings,223482,Active,1/9/2012
ACC03861,U03637,B005,437453825182,Savings,38377,Active,10/17/2015
ACC03862,U02437,B002,928044873420,Savings,108817,Active,2/12/2017
ACC03863,U04772,B009,991560774318,Savings,140709,Active,12/6/2015
ACC03864,U02604,B005,130027096241,Savings,78994,Active,1/15/2015
ACC03865,U04094,B001,966022703047,Savings,313584,Active,1/22/2011
ACC03866,U00739,B030,424682281064,Savings,199787,Active,5/12/2012
ACC03867,U03344,B003,896548975114,Savings,306342,Active,6/24/2013
ACC03868,U03028,B010,643757140416,Savings,232839,Active,12/25/2010
ACC03869,U03677,B008,706407644338,Savings,92461,Active,4/27/2017
ACC03870,U02488,B027,777381755706,Savings,272851,Active,1/8/2015
ACC03871,U03378,B008,728936632957,Savings,12767,Active,11/13/2020
ACC03872,U03861,B012,359622324578,Savings,226684,Active,12/3/2019
ACC03873,U03448,B027,449662136560,Savings,259433,Active,6/23/2010
ACC03874,U01801,B025,629953963159,Current,34729,Active,3/20/2021
ACC03875,U02164,B010,597957559444,Savings,173320,Active,3/25/2012
ACC03876,U01789,B013,215674773069,Savings,261536,Active,12/27/2016
ACC03877,U04372,B022,346354529371,Savings,346162,Active,3/6/2019
ACC03878,U00800,B016,795303737276,Savings,341791,Active,10/23/2010
ACC03879,U04768,B005,677615346590,Savings,70942,Active,8/3/2014
ACC03880,U02159,B003,829808190947,Savings,374208,Active,2/7/2012
ACC03881,U00440,B009,862702097942,Savings,75040,Active,9/1/2013
ACC03882,U04836,B027,772622394410,Savings,227020,Active,2/10/2015
ACC03883,U00881,B004,487099343850,Current,324890,Active,5/3/2017
ACC03884,U03750,B018,771751678758,Savings,169611,Active,4/8/2014
ACC03885,U03322,B021,325482478306,Savings,439610,Active,12/3/2021
ACC03886,U00194,B021,493536467887,Savings,406937,Active,6/28/2016
ACC03887,U02758,B012,634364156317,Current,24867,Active,7/16/2019
ACC03888,U03752,B025,247139131027,Savings,488592,Active,8/1/2012
ACC03889,U00123,B006,971155502357,Savings,416030,Active,5/27/2017
ACC03890,U04225,B017,552705099049,Savings,206866,Active,5/1/2014
ACC03891,U02534,B014,447750425299,Savings,296130,Active,8/29/2010
ACC03892,U00579,B004,856529006462,Savings,466924,Active,3/7/2018
ACC03893,U00816,B015,826115548251,Savings,451186,Active,11/21/2014
ACC03894,U04795,B027,753019583803,Savings,286377,Active,4/20/2010
ACC03895,U01591,B023,318021553499,Savings,477239,Active,3/5/2019
ACC03896,U02533,B019,483114539397,Current,399781,Active,4/20/2017
ACC03897,U03367,B029,670613862983,Savings,237209,Active,10/24/2010
ACC03898,U02780,B014,621507658536,Savings,444547,Active,2/22/2011
ACC03899,U01184,B020,839220701170,Savings,312885,Active,3/2/2014
ACC03900,U00671,B021,205800005053,Savings,380594,Active,12/3/2022
ACC03901,U01767,B024,864336288146,Savings,428134,Active,7/3/2017
ACC03902,U02144,B006,985709750871,Savings,488009,Inactive,6/8/2011
ACC03903,U04492,B001,178620976453,Savings,31195,Active,3/24/2016
ACC03904,U01225,B023,258139282588,Savings,124400,Active,9/7/2018
ACC03905,U03250,B006,638204754457,Savings,204561,Active,2/5/2010
ACC03906,U03968,B006,394252003689,Savings,442976,Active,7/29/2020
ACC03907,U03335,B019,417737053502,Savings,399797,Inactive,3/13/2011
ACC03908,U03858,B006,796907655123,Savings,336073,Active,4/24/2020
ACC03909,U04129,B001,175200930787,Savings,92463,Active,4/18/2015
ACC03910,U00773,B009,975279463906,Savings,12135,Active,6/30/2012
ACC03911,U00597,B009,837125808592,Savings,52967,Active,4/25/2024
ACC03912,U03366,B002,324076403406,Savings,15342,Active,12/7/2013
ACC03913,U04275,B009,364483471453,Savings,324501,Active,1/12/2019
ACC03914,U03441,B005,377319187372,Savings,47807,Active,8/1/2017
ACC03915,U00288,B019,764804618891,Current,378654,Active,6/5/2011
ACC03916,U04704,B029,811018220559,Savings,43149,Active,7/6/2010
ACC03917,U04241,B027,490521645056,Savings,337634,Active,8/7/2021
ACC03918,U00339,B004,587606512944,Savings,478491,Active,3/9/2015
ACC03919,U04363,B008,619731750103,Savings,212801,Active,7/27/2018
ACC03920,U03451,B022,986246177055,Savings,374375,Active,2/17/2021
ACC03921,U02182,B006,402909667511,Current,14676,Active,4/27/2015
ACC03922,U02158,B027,223503436661,Savings,34870,Active,5/5/2014
ACC03923,U02003,B024,274092036971,Savings,2133,Active,11/24/2010
ACC03924,U00567,B023,920861275293,Savings,71704,Active,1/22/2016
ACC03925,U04309,B025,652235208972,Savings,405612,Active,1/13/2019
ACC03926,U03689,B028,885840405894,Savings,154592,Active,1/9/2022
ACC03927,U03990,B025,558328219572,Savings,163664,Active,3/9/2011
ACC03928,U00861,B024,276405496686,Savings,339114,Active,9/8/2015
ACC03929,U03036,B016,210026524986,Current,130591,Active,2/17/2019
ACC03930,U03196,B022,340270997168,Savings,229676,Active,7/14/2011
ACC03931,U02135,B030,120158032008,Savings,252076,Active,5/31/2022
ACC03932,U03546,B011,895460200621,Savings,174467,Active,9/27/2017
ACC03933,U04171,B007,781891751640,Savings,187581,Active,12/4/2013
ACC03934,U02560,B009,145364458590,Savings,25035,Active,8/3/2018
ACC03935,U00579,B015,881215257152,Savings,259061,Active,1/18/2014
ACC03936,U00376,B023,557143801039,Savings,48163,Active,8/22/2013
ACC03937,U04825,B029,552442249493,Savings,301298,Active,10/30/2018
ACC03938,U00369,B028,347832161112,Savings,6014,Active,11/22/2015
ACC03939,U02940,B008,107750594990,Savings,222310,Active,2/26/2024
ACC03940,U03446,B001,871499582920,Savings,478420,Active,7/10/2010
ACC03941,U03017,B020,785528423072,Savings,27909,Active,6/28/2011
ACC03942,U04739,B008,933464056071,Savings,383384,Active,11/17/2021
ACC03943,U02258,B001,473675301346,Savings,488916,Active,10/11/2012
ACC03944,U04448,B027,129560734385,Savings,242320,Active,10/17/2019
ACC03945,U01372,B008,710812051170,Savings,98676,Active,12/12/2017
ACC03946,U03283,B015,329893818556,Savings,383705,Active,3/13/2020
ACC03947,U04464,B021,849557355955,Savings,224617,Active,4/20/2022
ACC03948,U04977,B007,329403142955,Savings,278471,Active,11/29/2021
ACC03949,U03724,B018,751755667020,Savings,256111,Active,10/27/2015
ACC03950,U02049,B007,940890843695,Savings,199863,Active,2/2/2014
ACC03951,U04484,B006,627098709022,Savings,302255,Active,8/16/2011
ACC03952,U00161,B019,312090217995,Savings,100357,Active,2/26/2014
ACC03953,U04810,B025,543076307159,Savings,286662,Active,12/31/2015
ACC03954,U01321,B024,769230762934,Savings,309858,Active,7/22/2012
ACC03955,U00557,B022,624536817066,Savings,473877,Active,11/10/2010
ACC03956,U04969,B019,942255976982,Savings,95186,Active,6/4/2013
ACC03957,U00104,B012,377003316114,Savings,313587,Active,5/20/2014
ACC03958,U04749,B030,460505780115,Savings,396760,Active,1/22/2025
ACC03959,U02821,B012,596349066382,Savings,49187,Active,6/18/2018
ACC03960,U02977,B004,921083708251,Savings,305794,Active,10/4/2017
ACC03961,U02052,B029,536388492290,Savings,234974,Active,6/9/2011
ACC03962,U03507,B017,935370896139,Savings,117054,Active,8/11/2015
ACC03963,U02964,B010,684470581506,Savings,136565,Active,8/1/2013
ACC03964,U01135,B007,632088691344,Current,345440,Active,2/16/2013
ACC03965,U02620,B025,122423843692,Savings,62177,Active,6/14/2010
ACC03966,U00290,B005,633582126980,Savings,65081,Active,7/28/2018
ACC03967,U04067,B016,221069555624,Savings,386758,Active,4/18/2013
ACC03968,U00072,B024,563155683261,Savings,258946,Active,3/21/2011
ACC03969,U01112,B007,422464965811,Savings,496702,Active,5/28/2016
ACC03970,U03340,B030,364361207200,Savings,285022,Active,5/4/2010
ACC03971,U00785,B003,501384458211,Current,56694,Active,12/10/2015
ACC03972,U00500,B014,544875301348,Savings,243614,Inactive,5/22/2011
ACC03973,U02990,B029,935973227382,Savings,350758,Active,4/23/2011
ACC03974,U02713,B018,126855087105,Savings,166864,Active,7/25/2011
ACC03975,U03819,B029,777736939669,Savings,12428,Active,9/27/2011
ACC03976,U03227,B027,622460623729,Savings,17449,Active,2/25/2019
ACC03977,U04137,B022,500500009855,Savings,226482,Active,4/18/2011
ACC03978,U03389,B013,781875538371,Savings,272364,Active,5/31/2010
ACC03979,U01553,B001,675362266336,Savings,402239,Active,7/7/2022
ACC03980,U02171,B026,735837474355,Savings,300384,Active,8/4/2019
ACC03981,U02127,B008,722456531340,Savings,431305,Active,3/1/2012
ACC03982,U00922,B023,687996278866,Savings,65096,Active,5/1/2017
ACC03983,U01527,B019,422178611505,Savings,303326,Active,3/8/2012
ACC03984,U01108,B026,296013428126,Savings,176695,Active,9/16/2018
ACC03985,U04665,B024,596908438900,Savings,331314,Active,3/15/2010
ACC03986,U03286,B030,715663939708,Savings,7112,Active,4/8/2011
ACC03987,U00750,B007,119570071162,Savings,173239,Active,9/14/2015
ACC03988,U03794,B029,869828398415,Savings,312103,Inactive,5/11/2017
ACC03989,U04914,B024,975889396314,Savings,245290,Active,12/10/2016
ACC03990,U00717,B013,609475351228,Savings,395119,Active,12/12/2012
ACC03991,U03577,B009,382302494523,Savings,471695,Active,2/8/2012
ACC03992,U03443,B011,321936406793,Savings,50971,Active,2/26/2014
ACC03993,U02453,B007,798975027430,Savings,74038,Active,1/15/2018
ACC03994,U01886,B020,344817060323,Savings,413052,Active,8/27/2017
ACC03995,U03319,B030,434378930089,Savings,288184,Active,9/3/2016
